url,label
https://www.paypal.com/login/4386,1
https://www.bank-secure.com/home/5982,1
https://www.bank-secure.com/home/5079,1
https://www.ebay.com/verify/6712,0
https://www.google.com/secure/9789,0
http://www.facebook.com/home/6828,1
http://www.amazon.com/verify/5317,1
https://www.ebay.com/secure/1080,0
https://www.facebook.com/home/7887,1
http://www.amazon.com/home/4331,1
https://www.paypal.com/secure/7612,1
http://www.bank-secure.com/secure/2438,0
http://www.paypal.com/secure/6391,1
https://www.paypal.com/home/6269,0
https://www.google.com/verify/8776,1
http://www.amazon.com/home/6088,0
http://www.ebay.com/login/6721,0
http://www.paypal.com/home/8652,1
http://www.amazon.com/verify/3859,1
https://www.paypal.com/verify/8551,1
http://www.amazon.com/update/1509,1
http://www.amazon.com/account/8086,1
http://www.amazon.com/update/6877,0
http://www.amazon.com/login/7820,1
http://www.bank-secure.com/update/8158,0
https://www.amazon.com/home/7056,0
http://www.bank-secure.com/update/7485,1
http://www.google.com/verify/6049,0
http://www.facebook.com/verify/9850,1
https://www.google.com/verify/7083,1
https://www.facebook.com/account/6190,0
http://www.bank-secure.com/account/2737,1
http://www.bank-secure.com/login/1713,0
https://www.google.com/update/4101,1
https://www.google.com/verify/5042,0
http://www.google.com/update/5275,0
http://www.amazon.com/home/5371,1
http://www.facebook.com/account/9541,0
http://www.paypal.com/home/2052,1
https://www.bank-secure.com/account/5529,1
http://www.paypal.com/update/9254,0
https://www.bank-secure.com/login/4239,0
http://www.facebook.com/account/1828,1
https://www.ebay.com/account/9807,0
http://www.amazon.com/update/9103,1
https://www.google.com/account/7648,1
http://www.ebay.com/update/1761,1
http://www.ebay.com/verify/5181,0
http://www.ebay.com/home/8828,0
https://www.paypal.com/verify/5545,0
http://www.paypal.com/secure/8111,1
http://www.facebook.com/verify/7270,0
http://www.bank-secure.com/login/5637,1
http://www.facebook.com/verify/4690,1
http://www.bank-secure.com/account/6846,1
http://www.bank-secure.com/account/3515,1
https://www.amazon.com/login/5248,1
http://www.google.com/secure/3315,1
http://www.ebay.com/home/8307,0
http://www.facebook.com/update/6623,1
https://www.paypal.com/login/6540,0
http://www.facebook.com/secure/8750,0
https://www.ebay.com/account/4952,1
https://www.paypal.com/update/9236,0
https://www.ebay.com/verify/6712,0
https://www.paypal.com/update/9518,0
http://www.google.com/secure/5522,1
http://www.ebay.com/secure/3443,1
https://www.facebook.com/secure/1282,1
https://www.bank-secure.com/account/8782,1
https://www.ebay.com/secure/2183,1
https://www.facebook.com/login/6821,1
http://www.facebook.com/secure/7321,0
https://www.facebook.com/login/1319,0
https://www.paypal.com/update/5177,0
https://www.bank-secure.com/verify/6292,1
https://www.facebook.com/home/7479,1
https://www.amazon.com/home/7434,0
http://www.google.com/update/7128,0
http://www.amazon.com/update/6715,0
https://www.paypal.com/update/6757,1
https://www.paypal.com/update/7580,0
https://www.paypal.com/home/4520,0
https://www.amazon.com/account/1185,1
https://www.bank-secure.com/login/1455,0
https://www.amazon.com/update/8483,0
https://www.google.com/secure/7882,0
https://www.ebay.com/login/4183,1
https://www.facebook.com/account/5736,1
http://www.google.com/login/8172,0
http://www.facebook.com/home/7201,1
https://www.facebook.com/account/9948,1
http://www.amazon.com/home/2385,0
https://www.facebook.com/secure/4246,1
http://www.facebook.com/update/9443,1
http://www.paypal.com/verify/7181,1
https://www.bank-secure.com/login/3415,1
http://www.bank-secure.com/account/6795,0
https://www.facebook.com/verify/3611,0
http://www.facebook.com/update/1107,0
https://www.bank-secure.com/secure/6314,0
https://www.bank-secure.com/verify/6315,1
http://www.amazon.com/update/7812,1
https://www.amazon.com/secure/7660,0
http://www.ebay.com/login/8119,1
https://www.ebay.com/account/7322,0
https://www.facebook.com/secure/3549,0
https://www.bank-secure.com/update/9810,0
https://www.google.com/account/1150,1
http://www.google.com/login/9561,1
http://www.amazon.com/verify/5518,1
http://www.bank-secure.com/secure/5732,0
https://www.ebay.com/secure/8248,1
http://www.amazon.com/verify/5989,1
https://www.bank-secure.com/update/2473,0
https://www.amazon.com/verify/1638,0
http://www.paypal.com/update/6879,0
https://www.bank-secure.com/home/6368,0
http://www.amazon.com/update/8041,0
https://www.paypal.com/verify/2752,1
https://www.bank-secure.com/login/4032,1
https://www.bank-secure.com/account/7709,1
http://www.facebook.com/home/7209,1
http://www.paypal.com/secure/4492,1
https://www.paypal.com/login/1615,1
http://www.ebay.com/secure/6076,0
http://www.facebook.com/account/4652,0
https://www.paypal.com/update/4963,0
https://www.paypal.com/secure/9287,0
https://www.amazon.com/secure/8152,0
http://www.google.com/verify/4114,0
http://www.bank-secure.com/account/7784,1
https://www.amazon.com/login/8080,1
https://www.google.com/login/5523,0
http://www.facebook.com/home/7705,0
https://www.google.com/account/9358,1
http://www.google.com/secure/2404,0
https://www.paypal.com/update/1739,1
http://www.google.com/login/1587,1
https://www.amazon.com/update/8823,0
http://www.ebay.com/account/4337,1
http://www.amazon.com/account/1673,0
https://www.amazon.com/verify/8603,0
https://www.bank-secure.com/verify/4123,0
http://www.ebay.com/verify/9173,1
http://www.ebay.com/secure/8643,0
http://www.amazon.com/verify/6987,1
https://www.bank-secure.com/account/1021,0
https://www.bank-secure.com/update/4825,1
http://www.amazon.com/account/9594,1
http://www.paypal.com/account/8341,1
https://www.google.com/login/1984,1
http://www.facebook.com/secure/2502,0
http://www.facebook.com/home/6623,0
https://www.google.com/update/3704,1
https://www.bank-secure.com/verify/9683,1
http://www.ebay.com/secure/3603,1
http://www.facebook.com/update/1585,1
http://www.amazon.com/home/4159,1
http://www.paypal.com/home/6678,1
https://www.paypal.com/login/9906,1
https://www.facebook.com/account/3321,1
http://www.google.com/update/3355,0
https://www.ebay.com/home/8100,1
https://www.ebay.com/update/1062,1
http://www.ebay.com/verify/4479,0
https://www.bank-secure.com/secure/6129,0
https://www.facebook.com/secure/9479,1
http://www.ebay.com/account/5691,0
https://www.ebay.com/home/6498,1
http://www.ebay.com/login/3190,0
http://www.bank-secure.com/home/8465,1
https://www.google.com/login/5108,0
https://www.amazon.com/account/5116,1
https://www.amazon.com/update/1927,0
https://www.bank-secure.com/secure/8828,1
https://www.paypal.com/account/7305,1
https://www.facebook.com/verify/5079,1
http://www.facebook.com/verify/1373,1
http://www.google.com/verify/3012,1
http://www.google.com/login/2815,1
http://www.facebook.com/login/9107,0
http://www.paypal.com/verify/3831,0
http://www.facebook.com/verify/6547,0
http://www.ebay.com/secure/3882,0
https://www.bank-secure.com/secure/7515,1
http://www.ebay.com/home/1805,1
https://www.ebay.com/login/2402,0
http://www.bank-secure.com/home/6997,1
https://www.ebay.com/secure/5607,0
https://www.paypal.com/secure/8634,0
https://www.ebay.com/home/9137,1
http://www.amazon.com/verify/1725,1
http://www.amazon.com/secure/7702,1
http://www.ebay.com/secure/7513,0
http://www.ebay.com/home/4328,1
https://www.paypal.com/update/9256,0
http://www.amazon.com/home/6475,0
http://www.google.com/update/7526,1
http://www.facebook.com/login/7204,0
https://www.amazon.com/home/4446,0
http://www.facebook.com/home/3069,1
http://www.facebook.com/verify/5908,0
https://www.ebay.com/verify/6628,1
https://www.bank-secure.com/home/7459,1
http://www.ebay.com/account/2569,1
https://www.facebook.com/secure/3554,1
https://www.ebay.com/account/1063,1
http://www.amazon.com/login/1167,1
https://www.bank-secure.com/secure/6115,1
http://www.facebook.com/home/8052,0
https://www.bank-secure.com/account/9646,0
http://www.bank-secure.com/login/4446,1
https://www.bank-secure.com/update/4715,0
http://www.google.com/secure/2697,0
http://www.google.com/account/5309,1
http://www.bank-secure.com/home/9936,0
http://www.paypal.com/verify/9572,1
https://www.paypal.com/home/6455,0
https://www.ebay.com/login/2693,0
http://www.google.com/update/6962,0
https://www.paypal.com/update/5760,1
http://www.ebay.com/home/2896,1
http://www.google.com/login/6289,1
http://www.amazon.com/verify/9930,1
http://www.google.com/update/4498,0
https://www.facebook.com/secure/9829,1
http://www.google.com/home/4936,1
https://www.ebay.com/home/6816,1
http://www.amazon.com/account/7352,1
https://www.paypal.com/account/1372,1
https://www.amazon.com/home/8342,1
https://www.bank-secure.com/verify/2366,1
http://www.paypal.com/update/1240,1
http://www.amazon.com/verify/5958,0
http://www.amazon.com/secure/8554,0
http://www.google.com/secure/9026,0
http://www.facebook.com/secure/1774,0
https://www.ebay.com/secure/1535,0
http://www.amazon.com/login/3981,1
http://www.bank-secure.com/update/8056,1
http://www.google.com/secure/9704,0
http://www.google.com/update/6659,0
https://www.facebook.com/home/1651,0
https://www.paypal.com/login/3376,0
http://www.bank-secure.com/update/9027,1
https://www.google.com/home/1017,0
https://www.facebook.com/secure/6685,1
https://www.ebay.com/account/7690,1
http://www.facebook.com/verify/2031,0
http://www.ebay.com/secure/5263,1
https://www.facebook.com/home/9901,0
https://www.paypal.com/account/6495,1
https://www.paypal.com/home/4332,1
http://www.paypal.com/home/1229,1
http://www.ebay.com/home/5814,1
http://www.google.com/secure/1543,1
http://www.facebook.com/account/4143,1
https://www.ebay.com/verify/9748,0
https://www.amazon.com/update/8430,1
https://www.google.com/account/5014,0
https://www.ebay.com/login/6225,1
http://www.amazon.com/account/4474,0
http://www.amazon.com/home/6019,0
http://www.facebook.com/account/9690,1
http://www.bank-secure.com/account/2469,1
https://www.facebook.com/secure/9421,0
https://www.bank-secure.com/home/2849,1
https://www.amazon.com/verify/8515,0
https://www.paypal.com/verify/7172,0
https://www.paypal.com/login/3742,1
https://www.amazon.com/secure/5281,1
https://www.paypal.com/account/3168,0
https://www.bank-secure.com/verify/8102,1
http://www.paypal.com/verify/4174,1
https://www.ebay.com/verify/4640,1
https://www.amazon.com/secure/2084,0
https://www.facebook.com/update/1365,0
https://www.bank-secure.com/verify/6319,1
https://www.google.com/account/4922,0
http://www.ebay.com/login/4321,0
http://www.paypal.com/home/9698,0
http://www.facebook.com/verify/6001,0
https://www.amazon.com/verify/5193,1
http://www.ebay.com/login/5033,0
http://www.ebay.com/verify/1633,0
https://www.ebay.com/login/5947,0
https://www.google.com/login/6359,1
https://www.google.com/update/2201,1
https://www.paypal.com/verify/9062,1
https://www.google.com/login/8623,1
https://www.google.com/update/8661,0
http://www.bank-secure.com/verify/6154,0
https://www.facebook.com/secure/3584,1
https://www.ebay.com/login/7256,0
http://www.google.com/secure/8886,1
http://www.ebay.com/verify/4356,0
https://www.amazon.com/login/2075,0
https://www.facebook.com/login/4989,1
https://www.ebay.com/home/6453,1
http://www.ebay.com/account/3567,1
http://www.google.com/secure/9330,0
https://www.bank-secure.com/home/2846,0
https://www.bank-secure.com/secure/1619,1
http://www.paypal.com/secure/4408,0
http://www.bank-secure.com/secure/9459,1
https://www.google.com/login/7374,1
http://www.bank-secure.com/verify/4321,1
http://www.ebay.com/update/5684,1
https://www.bank-secure.com/home/3770,1
https://www.google.com/update/8275,0
https://www.google.com/update/6081,1
https://www.bank-secure.com/login/9567,0
http://www.paypal.com/login/8587,0
http://www.paypal.com/secure/9358,0
https://www.ebay.com/verify/8747,1
https://www.amazon.com/update/5787,1
http://www.bank-secure.com/verify/2539,1
https://www.ebay.com/home/7283,0
http://www.bank-secure.com/secure/5427,1
http://www.bank-secure.com/secure/5352,1
https://www.google.com/login/1737,0
http://www.paypal.com/account/4698,0
https://www.facebook.com/secure/5031,0
https://www.bank-secure.com/login/9985,0
https://www.ebay.com/update/6484,0
https://www.paypal.com/verify/1810,1
http://www.facebook.com/secure/6186,0
http://www.facebook.com/account/3423,0
http://www.google.com/update/3798,1
http://www.amazon.com/account/4797,0
http://www.google.com/update/5860,0
https://www.amazon.com/login/8886,1
https://www.bank-secure.com/secure/5239,1
https://www.ebay.com/account/7863,1
https://www.paypal.com/home/8900,0
https://www.bank-secure.com/secure/8202,0
http://www.facebook.com/home/3260,0
https://www.paypal.com/update/2748,1
https://www.paypal.com/update/6120,1
https://www.google.com/login/2668,1
https://www.amazon.com/update/3213,0
http://www.facebook.com/login/7220,0
https://www.ebay.com/account/5780,1
https://www.paypal.com/secure/6039,1
https://www.facebook.com/home/9323,0
http://www.ebay.com/verify/6202,1
http://www.ebay.com/home/2559,1
https://www.google.com/home/6983,0
http://www.ebay.com/login/2456,0
https://www.amazon.com/verify/7734,0
http://www.amazon.com/account/1212,1
http://www.facebook.com/update/4174,0
http://www.google.com/home/3727,0
http://www.ebay.com/login/4065,0
http://www.bank-secure.com/account/9849,0
https://www.facebook.com/verify/5294,1
https://www.paypal.com/home/2444,0
https://www.bank-secure.com/secure/4128,1
https://www.bank-secure.com/login/7921,0
https://www.paypal.com/home/8400,0
http://www.amazon.com/verify/1227,1
https://www.facebook.com/secure/2675,0
https://www.google.com/secure/3416,0
http://www.amazon.com/secure/7541,0
https://www.ebay.com/account/5970,1
http://www.google.com/secure/9353,0
http://www.ebay.com/login/9593,1
https://www.ebay.com/update/5887,0
https://www.facebook.com/account/4177,1
http://www.bank-secure.com/login/6673,0
http://www.bank-secure.com/update/3608,0
http://www.ebay.com/home/4557,0
http://www.paypal.com/secure/2888,0
https://www.paypal.com/secure/4158,1
http://www.ebay.com/secure/6582,0
http://www.amazon.com/account/1818,0
http://www.ebay.com/home/6822,1
https://www.paypal.com/verify/7538,0
https://www.bank-secure.com/update/2609,0
http://www.ebay.com/secure/8940,1
http://www.facebook.com/home/7398,0
http://www.facebook.com/home/5038,0
http://www.facebook.com/home/3895,0
https://www.amazon.com/login/8405,0
http://www.bank-secure.com/secure/9876,0
http://www.ebay.com/secure/8151,1
https://www.ebay.com/home/8655,1
http://www.bank-secure.com/update/4244,1
http://www.paypal.com/home/4245,1
http://www.amazon.com/home/3308,1
http://www.facebook.com/verify/7830,0
https://www.facebook.com/verify/1914,1
http://www.facebook.com/secure/4659,1
https://www.ebay.com/home/5496,0
https://www.facebook.com/verify/7101,0
http://www.bank-secure.com/verify/8532,0
https://www.amazon.com/secure/9552,0
https://www.bank-secure.com/verify/7037,0
http://www.facebook.com/login/7048,0
http://www.ebay.com/login/7924,1
http://www.facebook.com/update/8141,0
https://www.ebay.com/secure/9387,1
http://www.google.com/secure/6848,0
http://www.facebook.com/update/1032,0
https://www.facebook.com/account/1880,1
https://www.facebook.com/update/7893,1
http://www.google.com/update/2124,0
http://www.google.com/home/1754,0
https://www.bank-secure.com/secure/3112,0
https://www.paypal.com/secure/5391,0
https://www.paypal.com/secure/9075,0
http://www.bank-secure.com/secure/1730,0
https://www.google.com/account/3515,0
http://www.ebay.com/secure/5463,0
http://www.ebay.com/login/5705,0
http://www.paypal.com/home/2261,1
https://www.paypal.com/secure/3984,1
https://www.ebay.com/secure/3263,1
https://www.google.com/home/8365,1
http://www.facebook.com/login/7078,0
https://www.bank-secure.com/update/1813,0
https://www.facebook.com/home/4965,0
http://www.amazon.com/secure/5031,0
https://www.paypal.com/account/1093,0
https://www.facebook.com/update/9234,0
https://www.bank-secure.com/update/2614,0
http://www.amazon.com/update/1279,0
https://www.ebay.com/home/7700,0
https://www.paypal.com/login/8586,1
https://www.paypal.com/home/2326,0
https://www.paypal.com/secure/9444,1
http://www.bank-secure.com/login/4425,0
https://www.facebook.com/secure/4470,1
https://www.bank-secure.com/verify/8167,1
http://www.google.com/secure/3128,1
http://www.bank-secure.com/secure/1361,0
http://www.google.com/update/8159,0
http://www.amazon.com/home/8734,0
https://www.google.com/secure/5586,1
http://www.bank-secure.com/update/2320,0
http://www.ebay.com/login/6122,0
http://www.paypal.com/login/9615,1
http://www.facebook.com/login/5652,0
http://www.google.com/home/9796,0
http://www.amazon.com/update/6563,1
http://www.google.com/update/3378,1
http://www.facebook.com/update/7172,1
http://www.facebook.com/update/7803,0
http://www.facebook.com/update/1867,1
https://www.google.com/account/5427,1
http://www.google.com/login/6918,0
https://www.ebay.com/update/8647,0
https://www.amazon.com/secure/4403,0
http://www.amazon.com/login/6693,1
http://www.paypal.com/login/8251,0
https://www.ebay.com/account/9182,1
https://www.amazon.com/home/9709,1
https://www.amazon.com/secure/3130,0
http://www.facebook.com/secure/6369,0
https://www.paypal.com/home/1901,1
https://www.google.com/login/7356,0
https://www.bank-secure.com/secure/8054,0
http://www.ebay.com/account/6437,0
http://www.ebay.com/home/4611,0
http://www.bank-secure.com/login/1323,1
http://www.amazon.com/login/6991,1
https://www.google.com/secure/9105,1
http://www.google.com/update/7517,1
https://www.amazon.com/secure/4393,0
https://www.paypal.com/account/4748,1
http://www.amazon.com/account/2092,0
http://www.google.com/secure/4243,1
http://www.paypal.com/account/9931,0
http://www.paypal.com/verify/9634,0
https://www.paypal.com/verify/8584,0
http://www.facebook.com/login/5248,0
http://www.amazon.com/update/8507,1
https://www.paypal.com/account/7371,0
https://www.facebook.com/login/7590,1
http://www.bank-secure.com/login/1399,0
http://www.bank-secure.com/verify/6281,0
http://www.google.com/login/9225,0
http://www.ebay.com/update/9792,1
https://www.ebay.com/home/8702,0
http://www.facebook.com/account/2973,1
http://www.bank-secure.com/home/5643,0
http://www.google.com/login/8855,1
http://www.facebook.com/login/8191,1
http://www.ebay.com/update/4064,1
https://www.ebay.com/login/9202,1
https://www.ebay.com/update/7203,1
http://www.paypal.com/secure/5690,0
https://www.ebay.com/home/8329,1
https://www.ebay.com/update/6637,1
https://www.ebay.com/secure/9355,1
https://www.bank-secure.com/verify/4057,0
https://www.facebook.com/update/1402,1
https://www.bank-secure.com/login/6679,1
https://www.ebay.com/secure/9519,1
https://www.ebay.com/login/1255,0
https://www.ebay.com/login/4712,0
https://www.bank-secure.com/login/4416,0
http://www.bank-secure.com/account/5709,1
https://www.ebay.com/secure/3179,1
http://www.bank-secure.com/verify/3555,0
http://www.paypal.com/secure/9026,1
https://www.google.com/secure/9655,0
https://www.paypal.com/home/8974,0
http://www.google.com/login/3979,0
https://www.bank-secure.com/update/3507,0
http://www.paypal.com/home/5059,0
https://www.paypal.com/verify/3024,1
https://www.amazon.com/secure/5535,1
http://www.google.com/home/1878,0
https://www.ebay.com/update/5932,0
https://www.amazon.com/account/6241,1
http://www.paypal.com/home/9266,0
http://www.ebay.com/update/2824,1
http://www.bank-secure.com/home/6917,1
http://www.facebook.com/update/4370,1
http://www.bank-secure.com/verify/5680,1
https://www.google.com/home/7898,1
http://www.ebay.com/secure/2968,0
https://www.facebook.com/account/7960,1
https://www.amazon.com/update/7472,0
http://www.facebook.com/account/3422,1
https://www.bank-secure.com/account/9659,1
http://www.facebook.com/secure/2737,0
http://www.facebook.com/secure/5800,1
http://www.amazon.com/home/9079,0
https://www.ebay.com/account/7304,0
https://www.amazon.com/update/9422,0
http://www.paypal.com/account/6958,1
https://www.google.com/verify/4064,0
http://www.bank-secure.com/login/9158,1
http://www.facebook.com/update/8273,0
https://www.amazon.com/update/2921,1
https://www.bank-secure.com/secure/3538,1
https://www.facebook.com/login/8814,1
https://www.google.com/secure/3979,1
http://www.amazon.com/home/3117,0
https://www.ebay.com/home/7800,0
https://www.ebay.com/secure/2855,0
http://www.bank-secure.com/account/3864,0
https://www.ebay.com/account/2676,1
https://www.paypal.com/verify/9310,0
https://www.amazon.com/update/7020,1
http://www.bank-secure.com/login/3885,0
https://www.paypal.com/login/6597,1
http://www.facebook.com/login/7159,1
https://www.ebay.com/secure/9445,1
http://www.paypal.com/update/5476,1
https://www.ebay.com/secure/3547,0
http://www.paypal.com/login/7798,0
https://www.paypal.com/update/7866,0
http://www.google.com/login/2955,0
http://www.facebook.com/home/9792,1
https://www.google.com/update/9115,1
https://www.bank-secure.com/home/4047,0
http://www.paypal.com/update/6395,0
https://www.amazon.com/account/1501,1
http://www.ebay.com/secure/5563,0
https://www.paypal.com/account/4735,0
https://www.facebook.com/verify/1481,1
https://www.google.com/verify/2203,0
https://www.facebook.com/verify/1273,0
https://www.google.com/verify/8994,0
http://www.amazon.com/login/4867,0
http://www.bank-secure.com/account/6527,1
http://www.paypal.com/account/1095,0
https://www.google.com/secure/5410,1
http://www.google.com/update/2243,0
http://www.amazon.com/secure/7431,0
http://www.bank-secure.com/update/8429,0
https://www.paypal.com/secure/8848,0
http://www.facebook.com/account/6672,1
http://www.google.com/home/4804,1
http://www.facebook.com/secure/9393,0
http://www.google.com/login/8930,0
http://www.ebay.com/account/3326,1
http://www.ebay.com/verify/6791,1
https://www.google.com/secure/6243,0
http://www.paypal.com/login/5240,1
https://www.bank-secure.com/account/2592,1
http://www.bank-secure.com/update/5735,0
http://www.google.com/home/8907,1
http://www.amazon.com/login/8729,0
http://www.bank-secure.com/update/4609,1
https://www.bank-secure.com/account/1697,1
http://www.bank-secure.com/account/5831,1
https://www.facebook.com/login/7480,0
https://www.paypal.com/update/8635,1
http://www.facebook.com/account/3448,1
https://www.paypal.com/home/7861,0
http://www.ebay.com/verify/5522,0
https://www.paypal.com/secure/1005,0
http://www.paypal.com/login/8512,0
https://www.facebook.com/verify/8162,1
http://www.google.com/home/4385,0
http://www.ebay.com/login/3769,0
https://www.paypal.com/update/7159,1
http://www.bank-secure.com/login/1634,0
https://www.amazon.com/account/7719,1
http://www.bank-secure.com/home/3050,0
http://www.ebay.com/verify/7753,1
http://www.paypal.com/update/5681,0
http://www.facebook.com/update/7907,1
https://www.paypal.com/verify/8621,0
http://www.amazon.com/login/5676,1
http://www.ebay.com/login/5647,0
http://www.amazon.com/account/7311,0
https://www.ebay.com/home/5664,1
https://www.amazon.com/login/7944,0
https://www.amazon.com/account/4433,1
http://www.ebay.com/verify/8890,1
https://www.bank-secure.com/account/5563,1
https://www.google.com/secure/9676,0
http://www.ebay.com/verify/9361,0
https://www.paypal.com/verify/1516,0
http://www.ebay.com/verify/6693,0
https://www.google.com/secure/8697,0
http://www.bank-secure.com/home/4409,1
http://www.facebook.com/account/8904,0
http://www.ebay.com/secure/2747,1
https://www.amazon.com/update/8538,0
https://www.amazon.com/update/6228,0
http://www.amazon.com/update/1407,1
http://www.paypal.com/verify/6893,1
https://www.paypal.com/update/3595,1
http://www.ebay.com/update/6991,1
https://www.facebook.com/home/8242,0
https://www.facebook.com/verify/1772,0
http://www.ebay.com/login/5199,0
https://www.paypal.com/home/4762,1
http://www.bank-secure.com/login/2308,1
http://www.ebay.com/home/1579,1
http://www.amazon.com/home/7249,0
http://www.ebay.com/update/5386,0
http://www.bank-secure.com/login/9378,0
http://www.ebay.com/verify/2979,0
http://www.amazon.com/update/2048,0
https://www.facebook.com/update/2913,1
https://www.ebay.com/verify/8511,0
http://www.facebook.com/login/2267,0
https://www.bank-secure.com/account/7036,0
http://www.amazon.com/update/7193,0
https://www.google.com/secure/7078,1
https://www.ebay.com/update/8105,0
http://www.amazon.com/account/2447,0
http://www.facebook.com/update/4887,0
https://www.google.com/login/6577,1
http://www.google.com/verify/7736,0
https://www.ebay.com/update/6270,0
http://www.amazon.com/login/5871,1
http://www.paypal.com/verify/5253,1
https://www.google.com/update/3890,0
https://www.amazon.com/update/7728,0
https://www.google.com/secure/8773,1
https://www.ebay.com/home/8279,0
http://www.facebook.com/verify/1921,0
https://www.ebay.com/verify/4836,1
https://www.ebay.com/verify/2954,1
http://www.amazon.com/update/3324,1
http://www.facebook.com/home/2499,0
http://www.amazon.com/secure/4235,0
https://www.paypal.com/verify/9109,0
http://www.paypal.com/login/4049,1
https://www.facebook.com/home/1191,1
https://www.bank-secure.com/login/4283,1
http://www.facebook.com/verify/8948,1
https://www.facebook.com/secure/9521,0
https://www.bank-secure.com/update/2012,1
http://www.google.com/login/8949,0
https://www.bank-secure.com/home/5309,1
http://www.amazon.com/verify/2544,1
https://www.ebay.com/account/3810,0
http://www.facebook.com/secure/5506,1
https://www.bank-secure.com/update/1103,0
https://www.paypal.com/update/9718,0
https://www.bank-secure.com/account/2283,0
https://www.google.com/verify/3934,1
http://www.facebook.com/account/6674,0
https://www.paypal.com/account/7285,1
https://www.google.com/update/7151,0
https://www.bank-secure.com/update/2236,1
http://www.ebay.com/update/5866,1
http://www.google.com/home/5969,1
https://www.paypal.com/account/8952,0
http://www.facebook.com/verify/6486,0
http://www.facebook.com/verify/6047,1
https://www.facebook.com/home/6992,0
https://www.facebook.com/update/7842,0
https://www.ebay.com/home/2920,1
http://www.bank-secure.com/verify/4593,1
http://www.ebay.com/account/9840,1
https://www.facebook.com/verify/1172,1
https://www.bank-secure.com/home/5384,0
https://www.facebook.com/login/6300,0
https://www.paypal.com/account/4484,1
http://www.amazon.com/secure/3610,0
http://www.google.com/home/5242,1
http://www.google.com/verify/3760,1
http://www.google.com/secure/7882,1
https://www.ebay.com/account/9255,0
https://www.paypal.com/login/2914,1
https://www.paypal.com/verify/2259,0
http://www.paypal.com/update/6490,0
https://www.ebay.com/home/1137,1
https://www.bank-secure.com/account/1055,1
http://www.paypal.com/secure/6351,0
https://www.ebay.com/update/1806,0
https://www.facebook.com/secure/6499,1
http://www.ebay.com/home/4508,0
http://www.facebook.com/login/9935,1
https://www.paypal.com/update/3865,0
http://www.google.com/verify/4978,0
http://www.bank-secure.com/verify/5528,0
https://www.bank-secure.com/home/9421,1
https://www.ebay.com/login/4902,1
https://www.ebay.com/secure/5965,0
http://www.paypal.com/update/1454,0
http://www.google.com/update/9920,1
https://www.ebay.com/home/1033,0
